account_id,amount,currency,transaction_type,status,description,transaction_date,transaction_ref
3,79.79,USD,debit,completed,Routine debit slot 3,2026-02-25 16:06:00,TRN-0B119B83E0494C47
2,341.26,USD,debit,completed,Routine debit slot 3,2026-02-25 16:50:00,TRN-ABAB418280B141D6
3,31.62,USD,debit,completed,Unusual hour debit — night pattern demo,2026-02-26 03:54:00,TRN-7207DB8FC71A4D54
3,60.06,USD,debit,completed,Routine debit slot 1,2026-02-26 10:24:00,TRN-764B17BA236B4944
2,343.68,USD,debit,completed,Routine debit slot 1,2026-02-26 10:49:00,TRN-5D17344408A2422B
3,141.42,USD,debit,completed,Routine debit slot 2,2026-02-26 13:26:00,TRN-2ECFC98C940041CE
2,324.51,USD,debit,completed,Routine debit slot 2,2026-02-26 13:28:00,TRN-A3616E8AE2A742C4
2,401.7,USD,debit,completed,Routine debit slot 3,2026-02-26 16:19:00,TRN-93BA5C0735264E97
3,79.83,USD,debit,completed,Routine debit slot 3,2026-02-26 16:55:00,TRN-95494016A0AD44C0
3,39.79,USD,debit,completed,Unusual hour debit — night pattern demo,2026-02-27 04:23:00,TRN-26E9901CF3CA431E
2,392.03,USD,debit,completed,Routine debit slot 1,2026-02-27 10:27:00,TRN-CD51DD6AAD4147F2
3,145.23,USD,debit,completed,Routine debit slot 1,2026-02-27 10:52:00,TRN-73648A6219C84052
3,87.74,USD,debit,completed,Routine debit slot 2,2026-02-27 13:36:00,TRN-144AD277548C4F10
2,281.08,USD,debit,completed,Routine debit slot 2,2026-02-27 13:39:00,TRN-DE68A24D42DB4265
3,127.11,USD,debit,completed,Routine debit slot 3,2026-02-27 16:12:00,TRN-E5C9717AEA124E5E
2,232.05,USD,debit,completed,Routine debit slot 3,2026-02-27 16:47:00,TRN-CB6DA2DBB4B04C35
2,143.98,USD,debit,completed,Unusual hour debit — night pattern demo,2026-02-28 03:02:00,TRN-C05D540B65B147EB
3,131.31,USD,debit,completed,Routine debit slot 1,2026-02-28 10:31:00,TRN-2A53EEBE0F71439D
2,239.85,USD,debit,completed,Routine debit slot 1,2026-02-28 10:48:00,TRN-369AA413AC0E463C
2,261.56,USD,debit,completed,Routine debit slot 2,2026-02-28 13:13:00,TRN-F724AFF4786A4C2B
3,154.6,USD,debit,completed,Routine debit slot 2,2026-02-28 13:29:00,TRN-A9B7E10610354160
2,272.93,USD,debit,completed,Routine debit slot 3,2026-02-28 16:05:00,TRN-288EF19487374E2E
3,104.88,USD,debit,completed,Routine debit slot 3,2026-02-28 16:19:00,TRN-E223ADCC3847446D
3,33.51,USD,debit,completed,Unusual hour debit — night pattern demo,2026-03-01 02:43:00,TRN-81109AE69E47480E
3,104.74,USD,debit,completed,Routine debit slot 1,2026-03-01 10:05:00,TRN-71DCCCEC1E074FFA
2,251.41,USD,debit,completed,Routine debit slot 1,2026-03-01 10:11:00,TRN-282CE2BB080F4A95
2,330.4,USD,debit,completed,Routine debit slot 2,2026-03-01 13:10:00,TRN-01D3D1727BDF4518
3,149.52,USD,debit,completed,Routine debit slot 2,2026-03-01 13:32:00,TRN-8795BDAAFDD64C5D
3,100.72,USD,debit,completed,Routine debit slot 3,2026-03-01 16:15:00,TRN-274637CBE79E4328
2,220.54,USD,debit,completed,Routine debit slot 3,2026-03-01 16:28:00,TRN-2565147729134C46
2,210.55,USD,debit,completed,Unusual hour debit — night pattern demo,2026-03-02 03:51:00,TRN-FBA808948BFB4757
3,29.2,USD,debit,completed,Unusual hour debit — night pattern demo,2026-03-02 04:57:00,TRN-7C41C8AABD834479
3,76.51,USD,debit,completed,Routine debit slot 1,2026-03-02 10:22:00,TRN-87017A98A26E4BF8
2,357.87,USD,debit,completed,Routine debit slot 1,2026-03-02 10:30:00,TRN-A0FCC8FD67D742A0
2,278.25,USD,debit,completed,Routine debit slot 2,2026-03-02 13:14:00,TRN-11CA45C9DE7A4CC8
3,59.87,USD,debit,completed,Routine debit slot 2,2026-03-02 13:18:00,TRN-8C98188A230347B9
2,277.62,USD,debit,completed,Routine debit slot 3,2026-03-02 16:18:00,TRN-BEBC1B6F6E394C75
3,104.49,USD,debit,completed,Routine debit slot 3,2026-03-02 16:56:00,TRN-D0FDF0EFC4E54C6C
2,360.6,USD,debit,completed,Routine debit slot 1,2026-03-03 10:29:00,TRN-BBD161AA8ACE4FB6
3,139.28,USD,debit,completed,Routine debit slot 1,2026-03-03 10:43:00,TRN-0B7A4279F67B4DEC
2,234.24,USD,debit,completed,Routine debit slot 2,2026-03-03 13:14:00,TRN-86F49FD422AE41A6
3,102.06,USD,debit,completed,Routine debit slot 2,2026-03-03 13:34:00,TRN-FFE4CCA40ECC4E68
3,5047.23,USD,debit,completed,Fraud signal — anomalous high-value debit,2026-03-03 14:58:00,TRN-26D74A362B6D4C6C
3,55.82,USD,debit,completed,Routine debit slot 3,2026-03-03 16:06:00,TRN-553127EECCF94D34
2,404.78,USD,debit,completed,Routine debit slot 3,2026-03-03 16:50:00,TRN-168B624261664826
2,2983.51,USD,credit,completed,Inbound ACH — payroll,2026-03-04 09:00:00,TRN-3E32770401284120
3,3178.81,USD,credit,completed,Inbound ACH — payroll,2026-03-04 09:00:00,TRN-EAEB062EE4DC4280
2,378.25,USD,debit,completed,Routine debit slot 1,2026-03-04 10:37:00,TRN-414C680682194A8C
3,98.09,USD,debit,completed,Routine debit slot 1,2026-03-04 10:56:00,TRN-595EB28936DB4878
3,81.45,USD,debit,completed,Routine debit slot 2,2026-03-04 13:23:00,TRN-6349F39C26074CC2
2,352.24,USD,debit,completed,Routine debit slot 2,2026-03-04 13:59:00,TRN-41CBA291759742E6
3,4435.31,USD,debit,completed,Fraud signal — anomalous high-value debit,2026-03-04 14:58:00,TRN-39FB86019E2C413A
2,259.56,USD,debit,completed,Routine debit slot 3,2026-03-04 16:07:00,TRN-86F0CF8E6D094393
3,131.39,USD,debit,completed,Routine debit slot 3,2026-03-04 16:23:00,TRN-8E2DAAB6166F4397
3,59.52,USD,debit,completed,Routine debit slot 1,2026-03-05 10:03:00,TRN-2444A053594D4221
2,328.91,USD,debit,completed,Routine debit slot 1,2026-03-05 10:41:00,TRN-263D1204DB8E46F8
3,112.03,USD,debit,completed,Routine debit slot 2,2026-03-05 13:12:00,TRN-3EDD1599F7B249DE
2,249.8,USD,debit,completed,Routine debit slot 2,2026-03-05 13:17:00,TRN-E0F6F7EA104843B4
2,385.33,USD,debit,completed,Routine debit slot 3,2026-03-05 16:04:00,TRN-0489559A16464271
3,91.25,USD,debit,completed,Routine debit slot 3,2026-03-05 16:18:00,TRN-770A44BF684F41BB
3,62.35,USD,debit,completed,Routine debit slot 1,2026-03-06 10:32:00,TRN-E95CD1D133484547
2,231.93,USD,debit,completed,Routine debit slot 1,2026-03-06 10:50:00,TRN-6034D8D229384D92
3,100.04,USD,debit,completed,Routine debit slot 2,2026-03-06 13:35:00,TRN-5FEC66CA746F48E1
2,281.52,USD,debit,completed,Routine debit slot 2,2026-03-06 13:47:00,TRN-AFD483E9296B48A6
3,82.97,USD,debit,completed,Routine debit slot 3,2026-03-06 16:39:00,TRN-A426E2DAD9794220
2,384.85,USD,debit,completed,Routine debit slot 3,2026-03-06 16:58:00,TRN-278AD0808A844D93
2,192.22,USD,debit,completed,Unusual hour debit — night pattern demo,2026-03-07 02:12:00,TRN-132E4867037843B4
2,277.72,USD,debit,completed,Routine debit slot 1,2026-03-07 10:07:00,TRN-1501D5F4A4204B98
3,123.04,USD,debit,completed,Routine debit slot 1,2026-03-07 10:07:00,TRN-1900C5E7CFCC47E3
3,67.87,USD,debit,completed,Routine debit slot 2,2026-03-07 13:06:00,TRN-85A827DC141744FC
2,313.74,USD,debit,completed,Routine debit slot 2,2026-03-07 13:19:00,TRN-D2BB657B88B44633
2,359.95,USD,debit,completed,Routine debit slot 3,2026-03-07 16:17:00,TRN-03EF96FBE0CA4F00
3,94.39,USD,debit,completed,Routine debit slot 3,2026-03-07 16:50:00,TRN-E9AC39EFD98F409F
3,4874.79,USD,debit,completed,Fraud signal — anomalous high-value debit,2026-03-07 20:52:00,TRN-1F8B61E5620F4001
2,320.09,USD,debit,completed,Routine debit slot 1,2026-03-08 10:31:00,TRN-6CABA27C33964F5D
3,153.68,USD,debit,completed,Routine debit slot 1,2026-03-08 10:35:00,TRN-DBD817C785574438
2,307.55,USD,debit,completed,Routine debit slot 2,2026-03-08 13:38:00,TRN-A8210B0687374334
3,148.89,USD,debit,completed,Routine debit slot 2,2026-03-08 13:48:00,TRN-CB8ED8E7565C419B
2,227.97,USD,debit,completed,Routine debit slot 3,2026-03-08 16:27:00,TRN-392F6DC0F2FB42AA
3,69.43,USD,debit,completed,Routine debit slot 3,2026-03-08 16:38:00,TRN-9956C525E9DA4E1F
3,40.65,USD,debit,completed,Unusual hour debit — night pattern demo,2026-03-09 03:47:00,TRN-FB1782448CE24153
3,105.91,USD,debit,completed,Routine debit slot 1,2026-03-09 10:32:00,TRN-C0AFA93D0C1E43E1
2,366.91,USD,debit,completed,Routine debit slot 1,2026-03-09 10:38:00,TRN-D213A4793207454B
3,59.03,USD,debit,completed,Routine debit slot 2,2026-03-09 13:02:00,TRN-B9160B81499D49C9
2,270.07,USD,debit,completed,Routine debit slot 2,2026-03-09 13:05:00,TRN-22E05E20C1354C52
3,68.7,USD,debit,completed,Routine debit slot 3,2026-03-09 16:21:00,TRN-D7CB124E468B4D1B
2,265.78,USD,debit,completed,Routine debit slot 3,2026-03-09 16:43:00,TRN-500F4169EFCC4B89
3,135.4,USD,debit,completed,Routine debit slot 1,2026-03-10 10:33:00,TRN-0F3C6F7B7839403B
2,387.19,USD,debit,completed,Routine debit slot 1,2026-03-10 10:36:00,TRN-CD56A43D0A054B94
2,337.42,USD,debit,completed,Routine debit slot 2,2026-03-10 13:01:00,TRN-AE3995FFDA584B7A
3,100.7,USD,debit,completed,Routine debit slot 2,2026-03-10 13:38:00,TRN-331D2A5F49094FB5
3,144.31,USD,debit,completed,Routine debit slot 3,2026-03-10 16:08:00,TRN-4257B7270A63484C
2,419.91,USD,debit,completed,Routine debit slot 3,2026-03-10 16:43:00,TRN-572B59E4F22B46F2
2,3324.31,USD,credit,completed,Inbound ACH — payroll,2026-03-11 09:00:00,TRN-AEC6DF377E974D4D
3,3290.27,USD,credit,completed,Inbound ACH — payroll,2026-03-11 09:00:00,TRN-C0116CBB37A04806
2,384.28,USD,debit,completed,Routine debit slot 1,2026-03-11 10:36:00,TRN-42A0B11DF756437D
3,87.8,USD,debit,completed,Routine debit slot 1,2026-03-11 10:39:00,TRN-829C6BEB5F36490C
3,86.85,USD,debit,completed,Routine debit slot 2,2026-03-11 13:25:00,TRN-E267D05076214B9D
2,228.05,USD,debit,completed,Routine debit slot 2,2026-03-11 13:48:00,TRN-E0F685EC8D06493B
2,255.04,USD,debit,completed,Routine debit slot 3,2026-03-11 16:33:00,TRN-65140474CF2D4EA6
3,154.06,USD,debit,completed,Routine debit slot 3,2026-03-11 16:47:00,TRN-00FC8709B89D4CF6
2,201.61,USD,debit,completed,Unusual hour debit — night pattern demo,2026-03-12 03:49:00,TRN-7C98336F42F843D6
3,139.26,USD,debit,completed,Routine debit slot 1,2026-03-12 10:37:00,TRN-1244A03A2AE4414A
2,350.3,USD,debit,completed,Routine debit slot 1,2026-03-12 10:58:00,TRN-03FB80FFCEB4468D
2,275.63,USD,debit,completed,Routine debit slot 2,2026-03-12 13:37:00,TRN-29790A61837A41C1
3,88.64,USD,debit,completed,Routine debit slot 2,2026-03-12 13:53:00,TRN-607261728A8D4A95
3,105.97,USD,debit,completed,Routine debit slot 3,2026-03-12 16:31:00,TRN-2940948662BA4A33
2,307.18,USD,debit,completed,Routine debit slot 3,2026-03-12 16:52:00,TRN-EAA51FF441D742B1
3,5141.9,USD,debit,completed,Fraud signal — anomalous high-value debit,2026-03-12 19:10:00,TRN-791B32509AC342EF
2,318.35,USD,debit,completed,Routine debit slot 1,2026-03-13 10:05:00,TRN-23EB56554BB748EE
3,125.87,USD,debit,completed,Routine debit slot 1,2026-03-13 10:19:00,TRN-CE0752412C1048D1
3,102.49,USD,debit,completed,Routine debit slot 2,2026-03-13 13:01:00,TRN-3E70E06FBDB94873
2,314.0,USD,debit,completed,Routine debit slot 2,2026-03-13 13:26:00,TRN-1921F6095C5B4E3E
2,286.66,USD,debit,completed,Routine debit slot 3,2026-03-13 16:42:00,TRN-29933DF809F840A3
3,91.84,USD,debit,completed,Routine debit slot 3,2026-03-13 16:43:00,TRN-4C968EC89C0F4282
2,15217.69,USD,debit,completed,Fraud signal — anomalous high-value debit,2026-03-13 20:41:00,TRN-61A022FC177341FB
2,216.4,USD,debit,completed,Unusual hour debit — night pattern demo,2026-03-14 04:23:00,TRN-9A93FDE280A14A65
2,240.92,USD,debit,completed,Routine debit slot 1,2026-03-14 10:10:00,TRN-90970A5971654A7F
3,65.96,USD,debit,completed,Routine debit slot 1,2026-03-14 10:26:00,TRN-E8396EE54874488E
2,285.96,USD,debit,completed,Routine debit slot 2,2026-03-14 13:44:00,TRN-C05AABF3BAF44DBE
3,113.37,USD,debit,completed,Routine debit slot 2,2026-03-14 13:50:00,TRN-02CC53B8F0844155
2,319.09,USD,debit,completed,Routine debit slot 3,2026-03-14 16:42:00,TRN-38F47A65D5454923
3,144.88,USD,debit,completed,Routine debit slot 3,2026-03-14 16:55:00,TRN-EAD8D81583794609
2,13335.29,USD,debit,completed,Fraud signal — anomalous high-value debit,2026-03-14 20:39:00,TRN-274EF1582065486A
3,54.69,USD,debit,completed,Unusual hour debit — night pattern demo,2026-03-15 03:26:00,TRN-A494C4917BC54EE6
3,123.8,USD,debit,completed,Routine debit slot 1,2026-03-15 10:01:00,TRN-0C6DE0B149BB465B
2,409.04,USD,debit,completed,Routine debit slot 1,2026-03-15 10:52:00,TRN-AFB379C9B0D941F5
2,372.1,USD,debit,completed,Routine debit slot 2,2026-03-15 13:02:00,TRN-DE6571CC846F4023
3,114.69,USD,debit,completed,Routine debit slot 2,2026-03-15 13:16:00,TRN-8719C5FB023F4A65
2,310.97,USD,debit,completed,Routine debit slot 3,2026-03-15 16:20:00,TRN-37474510508640C3
3,151.71,USD,debit,completed,Routine debit slot 3,2026-03-15 16:50:00,TRN-A6D10925A9844D6F
3,4663.37,USD,debit,completed,Fraud signal — anomalous high-value debit,2026-03-15 22:33:00,TRN-1D82ADB7854C47F9
2,270.48,USD,debit,completed,Routine debit slot 1,2026-03-16 10:07:00,TRN-D78A54F50B1D47D6
3,152.21,USD,debit,completed,Routine debit slot 1,2026-03-16 10:37:00,TRN-66CC37B6E9EF4A30
2,414.04,USD,debit,completed,Routine debit slot 2,2026-03-16 13:25:00,TRN-1A1F05C49BF94962
3,112.76,USD,debit,completed,Routine debit slot 2,2026-03-16 13:46:00,TRN-8F36792815FA4C4E
3,60.14,USD,debit,completed,Routine debit slot 3,2026-03-16 16:30:00,TRN-4549DF32200F4AEE
2,392.98,USD,debit,completed,Routine debit slot 3,2026-03-16 16:52:00,TRN-B12A617D15F64381
2,16607.39,USD,debit,completed,Fraud signal — anomalous high-value debit,2026-03-16 21:55:00,TRN-F5290C7A051440C0
3,49.69,USD,debit,completed,Unusual hour debit — night pattern demo,2026-03-17 04:01:00,TRN-BEF72539F51C4D67
3,72.05,USD,debit,completed,Routine debit slot 1,2026-03-17 10:40:00,TRN-97346B03026A42DC
2,417.62,USD,debit,completed,Routine debit slot 1,2026-03-17 10:42:00,TRN-D18DDB6A59B44622
2,393.87,USD,debit,completed,Routine debit slot 2,2026-03-17 13:29:00,TRN-EE1D29A6E427437C
3,127.12,USD,debit,completed,Routine debit slot 2,2026-03-17 13:49:00,TRN-4831853637D54324
3,139.12,USD,debit,completed,Routine debit slot 3,2026-03-17 16:09:00,TRN-4C6569F89C2B450E
2,302.65,USD,debit,completed,Routine debit slot 3,2026-03-17 16:12:00,TRN-15E9D320183A4B8E
2,3058.01,USD,credit,completed,Inbound ACH — payroll,2026-03-18 09:00:00,TRN-DDA46E0EA92448BF
3,3096.59,USD,credit,completed,Inbound ACH — payroll,2026-03-18 09:00:00,TRN-3E0AFE39175E4F12
3,137.17,USD,debit,completed,Routine debit slot 1,2026-03-18 10:15:00,TRN-0D52C29405324FCD
2,323.69,USD,debit,completed,Routine debit slot 1,2026-03-18 10:39:00,TRN-ABEC010E4A144330
2,371.29,USD,debit,completed,Routine debit slot 2,2026-03-18 13:40:00,TRN-84219EFCF6104E09
3,58.16,USD,debit,completed,Routine debit slot 2,2026-03-18 13:44:00,TRN-848B54278AC64BEF
3,65.99,USD,debit,completed,Routine debit slot 3,2026-03-18 16:01:00,TRN-E2870AFAADA54108
2,308.41,USD,debit,completed,Routine debit slot 3,2026-03-18 16:03:00,TRN-E95841289EAE4A70
2,210.48,USD,debit,completed,Unusual hour debit — night pattern demo,2026-03-19 02:16:00,TRN-371B5E16FD5C4633
3,99.1,USD,debit,completed,Routine debit slot 1,2026-03-19 10:26:00,TRN-91F4EA5501DC4609
2,260.71,USD,debit,completed,Routine debit slot 1,2026-03-19 10:35:00,TRN-DB1278BA5E3042EF
2,246.2,USD,debit,completed,Routine debit slot 2,2026-03-19 13:18:00,TRN-F45AFB58F2EE40AA
3,70.14,USD,debit,completed,Routine debit slot 2,2026-03-19 13:44:00,TRN-0C411DF7C9EE4051
3,75.39,USD,debit,completed,Routine debit slot 3,2026-03-19 16:32:00,TRN-077B7ED545F64DC7
2,307.62,USD,debit,completed,Routine debit slot 3,2026-03-19 16:44:00,TRN-3B25C3D94B2A4217
3,44.4,USD,debit,completed,Unusual hour debit — night pattern demo,2026-03-20 02:08:00,TRN-7EC6FE7E5A094DFD
2,316.94,USD,debit,completed,Routine debit slot 1,2026-03-20 10:01:00,TRN-A42D7452E1F145DB
3,132.5,USD,debit,completed,Routine debit slot 1,2026-03-20 10:58:00,TRN-707374BE8AB243E4
2,414.63,USD,debit,completed,Routine debit slot 2,2026-03-20 13:38:00,TRN-DE2F9569BA0248AB
3,102.16,USD,debit,completed,Routine debit slot 2,2026-03-20 13:54:00,TRN-C2E5A0C2920942E3
3,5180.77,USD,debit,completed,Fraud signal — anomalous high-value debit,2026-03-20 14:53:00,TRN-4FE71FC947CE4A0E
2,15793.55,USD,debit,completed,Fraud signal — anomalous high-value debit,2026-03-20 15:28:00,TRN-B801796C01874BCF
3,128.58,USD,debit,completed,Routine debit slot 3,2026-03-20 16:03:00,TRN-C1E1C171EABF4D77
2,379.86,USD,debit,completed,Routine debit slot 3,2026-03-20 16:45:00,TRN-C7AE117B8F0F417F
3,36.05,USD,debit,completed,Unusual hour debit — night pattern demo,2026-03-21 02:40:00,TRN-B75F7A6B58AD486F
3,125.58,USD,debit,completed,Routine debit slot 1,2026-03-21 10:33:00,TRN-FEEAC046E00147B4
2,251.68,USD,debit,completed,Routine debit slot 1,2026-03-21 10:35:00,TRN-63625732060A4466
3,75.73,USD,debit,completed,Routine debit slot 2,2026-03-21 13:20:00,TRN-69D8F8C3487F451D
2,222.73,USD,debit,completed,Routine debit slot 2,2026-03-21 13:26:00,TRN-6329C7CAC6B345BD
3,154.81,USD,debit,completed,Routine debit slot 3,2026-03-21 16:30:00,TRN-D3524026FBCF46E4
2,238.64,USD,debit,completed,Routine debit slot 3,2026-03-21 16:53:00,TRN-631D43EF302E4DF0
3,107.55,USD,debit,completed,Routine debit slot 1,2026-03-22 10:20:00,TRN-417B2FF607B049E3
2,402.59,USD,debit,completed,Routine debit slot 1,2026-03-22 10:29:00,TRN-B1CCFDEE3B0345B1
3,150.67,USD,debit,completed,Routine debit slot 2,2026-03-22 13:29:00,TRN-9F51E3CF6BA44610
2,409.41,USD,debit,completed,Routine debit slot 2,2026-03-22 13:41:00,TRN-5CFA4DF89B4B4489
3,146.21,USD,debit,completed,Routine debit slot 3,2026-03-22 16:21:00,TRN-D959C8A34CB14A38
2,386.43,USD,debit,completed,Routine debit slot 3,2026-03-22 16:31:00,TRN-19ACF7AFFCE64A00
2,197.87,USD,debit,completed,Unusual hour debit — night pattern demo,2026-03-23 04:51:00,TRN-0464EE4396C54C68
2,406.53,USD,debit,completed,Routine debit slot 1,2026-03-23 10:18:00,TRN-7BB7431D9E274897
3,109.63,USD,debit,completed,Routine debit slot 1,2026-03-23 10:43:00,TRN-B88126819C344107
2,321.77,USD,debit,completed,Routine debit slot 2,2026-03-23 13:17:00,TRN-0ABE8A3E76394DE5
3,132.2,USD,debit,completed,Routine debit slot 2,2026-03-23 13:46:00,TRN-9CE1729A28404D0A
2,303.1,USD,debit,completed,Routine debit slot 3,2026-03-23 16:30:00,TRN-D6C34175A40945CD
3,123.07,USD,debit,completed,Routine debit slot 3,2026-03-23 16:51:00,TRN-7464F9BB2E594CDD
2,15279.2,USD,debit,completed,Fraud signal — anomalous high-value debit,2026-03-23 21:16:00,TRN-A3D6F3EB8C33420D
2,416.05,USD,debit,completed,Routine debit slot 1,2026-03-24 10:15:00,TRN-CF8AF4D211514687
3,124.33,USD,debit,completed,Routine debit slot 1,2026-03-24 10:39:00,TRN-73CE00503D5446C7
2,311.36,USD,debit,completed,Routine debit slot 2,2026-03-24 13:09:00,TRN-1A4F852B80D44407
3,103.42,USD,debit,completed,Routine debit slot 2,2026-03-24 13:15:00,TRN-F4A6C59D646E4B9E
3,82.9,USD,debit,completed,Routine debit slot 3,2026-03-24 16:19:00,TRN-972BF616E7B6475C
2,296.72,USD,debit,completed,Routine debit slot 3,2026-03-24 16:58:00,TRN-541AD25101714338
2,2886.51,USD,credit,completed,Inbound ACH — payroll,2026-03-25 09:00:00,TRN-F50E3A5ED33C4E36
3,2851.12,USD,credit,completed,Inbound ACH — payroll,2026-03-25 09:00:00,TRN-7E680308F8064985
3,77.49,USD,debit,completed,Routine debit slot 1,2026-03-25 10:19:00,TRN-506C512C5A654699
2,339.88,USD,debit,completed,Routine debit slot 1,2026-03-25 10:47:00,TRN-470C9695203E4197
3,132.12,USD,debit,completed,Routine debit slot 2,2026-03-25 13:45:00,TRN-4D6D409BEBB64B84
2,395.87,USD,debit,completed,Routine debit slot 2,2026-03-25 13:55:00,TRN-7D3B1F96112E4D09
3,75.73,USD,debit,completed,Routine debit slot 3,2026-03-25 16:45:00,TRN-65EB7900CC34464F
2,233.96,USD,debit,completed,Routine debit slot 3,2026-03-25 16:49:00,TRN-1216E1D0ED3A4B27
2,378.0,USD,debit,completed,Routine debit slot 1,2026-03-26 10:26:00,TRN-E1E0D47B32324CB4
3,103.9,USD,debit,completed,Routine debit slot 1,2026-03-26 10:30:00,TRN-DE9D422383D44EA9
2,287.98,USD,debit,completed,Routine debit slot 2,2026-03-26 13:50:00,TRN-BC0126A9BF6D4F5B
3,89.88,USD,debit,completed,Routine debit slot 2,2026-03-26 13:59:00,TRN-B4206DEE0E7947FE
3,148.45,USD,debit,completed,Routine debit slot 3,2026-03-26 16:46:00,TRN-60D0F1E227604DB0
2,321.55,USD,debit,completed,Routine debit slot 3,2026-03-26 16:52:00,TRN-A1063CA80BD04E11
3,5293.99,USD,debit,completed,Fraud signal — anomalous high-value debit,2026-03-26 20:56:00,TRN-9FDFA1D2294B4D89
3,82.35,USD,debit,completed,Routine debit slot 1,2026-03-27 10:07:00,TRN-2F4536CFE0DA4CFB
2,220.51,USD,debit,completed,Routine debit slot 1,2026-03-27 10:46:00,TRN-BA4B412C47B04D92
3,112.35,USD,debit,completed,Routine debit slot 2,2026-03-27 13:34:00,TRN-45618398A1A542C5
2,279.71,USD,debit,completed,Routine debit slot 2,2026-03-27 13:37:00,TRN-C48C310A65D24F03
3,92.97,USD,debit,completed,Routine debit slot 3,2026-03-27 16:25:00,TRN-F55D5A3F687E4D14
2,335.98,USD,debit,completed,Routine debit slot 3,2026-03-27 16:42:00,TRN-15C463573181424F
2,317.93,USD,debit,completed,Routine debit slot 1,2026-03-28 10:09:00,TRN-BB389BFDE41D42E3
3,136.84,USD,debit,completed,Routine debit slot 1,2026-03-28 10:49:00,TRN-14B2A2E6220A464C
3,135.46,USD,debit,completed,Routine debit slot 2,2026-03-28 13:18:00,TRN-A7AF82040BD3400F
2,309.31,USD,debit,completed,Routine debit slot 2,2026-03-28 13:30:00,TRN-B20CB867637D4EDE
2,289.02,USD,debit,completed,Routine debit slot 3,2026-03-28 16:35:00,TRN-A31ACE618B3D4D4B
3,59.21,USD,debit,completed,Routine debit slot 3,2026-03-28 16:45:00,TRN-85F12D62EF4E4480
2,15432.3,USD,debit,completed,Fraud signal — anomalous high-value debit,2026-03-28 22:24:00,TRN-D1E1BF621EA14B24
3,38.39,USD,debit,completed,Unusual hour debit — night pattern demo,2026-03-29 02:47:00,TRN-7CD028510DE842FD
2,372.57,USD,debit,completed,Routine debit slot 1,2026-03-29 10:24:00,TRN-93C082EFF59046E0
3,62.9,USD,debit,completed,Routine debit slot 1,2026-03-29 10:59:00,TRN-441203621A074C76
3,99.24,USD,debit,completed,Routine debit slot 2,2026-03-29 13:16:00,TRN-345AF9F4B359424E
2,311.07,USD,debit,completed,Routine debit slot 2,2026-03-29 13:20:00,TRN-E898CD4C01964042
3,129.73,USD,debit,completed,Routine debit slot 3,2026-03-29 16:13:00,TRN-DA88673A823F43AC
2,393.92,USD,debit,completed,Routine debit slot 3,2026-03-29 16:44:00,TRN-15A73D78EF5F48E7
2,267.76,USD,debit,completed,Routine debit slot 1,2026-03-30 10:24:00,TRN-A1634E2D823149D8
3,75.21,USD,debit,completed,Routine debit slot 1,2026-03-30 10:34:00,TRN-66390A8FB0B640FA
3,82.11,USD,debit,completed,Routine debit slot 2,2026-03-30 13:35:00,TRN-6AB24978C4684F4C
2,266.71,USD,debit,completed,Routine debit slot 2,2026-03-30 13:49:00,TRN-E0E5F0B8E4504FF8
3,124.62,USD,debit,completed,Routine debit slot 3,2026-03-30 16:08:00,TRN-915BFF05AF85426E
2,302.16,USD,debit,completed,Routine debit slot 3,2026-03-30 16:20:00,TRN-536A232E5CC14EA3
2,217.57,USD,debit,completed,Unusual hour debit — night pattern demo,2026-03-31 04:25:00,TRN-3A73D5DE05084077
3,30.0,USD,debit,completed,Unusual hour debit — night pattern demo,2026-03-31 04:28:00,TRN-6BFA8E3848AA45B6
2,368.94,USD,debit,completed,Routine debit slot 1,2026-03-31 10:45:00,TRN-B755036201BE43E9
3,65.92,USD,debit,completed,Routine debit slot 1,2026-03-31 10:47:00,TRN-C71A56F45F5D4D4C
3,113.68,USD,debit,completed,Routine debit slot 2,2026-03-31 13:15:00,TRN-844F9B404BEE4AF4
2,402.69,USD,debit,completed,Routine debit slot 2,2026-03-31 13:24:00,TRN-559B90BFF19645BA
2,14330.62,USD,debit,completed,Fraud signal — anomalous high-value debit,2026-03-31 16:10:00,TRN-F8ADE86A942049D4
2,297.22,USD,debit,completed,Routine debit slot 3,2026-03-31 16:42:00,TRN-40FDCEDB43184651
3,60.08,USD,debit,completed,Routine debit slot 3,2026-03-31 16:57:00,TRN-45D11FFC2E3F4769
3,48.26,USD,debit,completed,Unusual hour debit — night pattern demo,2026-04-01 02:33:00,TRN-CA43A0363F4446B7
2,2985.12,USD,credit,completed,Inbound ACH — payroll,2026-04-01 09:00:00,TRN-4280E72DA1EB4186
3,2952.53,USD,credit,completed,Inbound ACH — payroll,2026-04-01 09:00:00,TRN-0294D31A56C64983
3,4716.78,USD,debit,completed,Fraud signal — anomalous high-value debit,2026-04-01 16:54:00,TRN-189FC43A45904008
